"method","structure","heavy_tailed","n","p","replication","distance"
"ExtremeCausal","GARCH",FALSE,500,10,87,5
"ExtremeCausal","GARCH",FALSE,500,10,88,10
"ExtremeCausal","GARCH",FALSE,500,10,89,8
"ExtremeCausal","GARCH",FALSE,500,10,90,11
"ExtremeCausal","GARCH",FALSE,500,10,91,6
"ExtremeCausal","GARCH",FALSE,500,10,92,8
"ExtremeCausal","GARCH",FALSE,500,10,93,9
"ExtremeCausal","GARCH",FALSE,500,10,94,10
"ExtremeCausal","GARCH",FALSE,500,10,95,10
"ExtremeCausal","GARCH",FALSE,500,10,96,8
"ExtremeCausal","GARCH",FALSE,500,10,97,10
"ExtremeCausal","GARCH",FALSE,500,10,98,6
"ExtremeCausal","GARCH",FALSE,500,10,99,11
"ExtremeCausal","GARCH",FALSE,500,10,100,5
"ExtremeCausal","GARCH",FALSE,500,20,1,20
"ExtremeCausal","GARCH",FALSE,500,20,2,29
"ExtremeCausal","GARCH",FALSE,500,20,3,14
"ExtremeCausal","GARCH",FALSE,500,20,4,15
"ExtremeCausal","GARCH",FALSE,500,20,5,16
"ExtremeCausal","GARCH",FALSE,500,20,6,14
"ExtremeCausal","GARCH",FALSE,500,20,7,24
"ExtremeCausal","GARCH",FALSE,500,20,8,18
"ExtremeCausal","GARCH",FALSE,500,20,9,21
"ExtremeCausal","GARCH",FALSE,500,20,10,21
"ExtremeCausal","GARCH",FALSE,500,20,11,19
"ExtremeCausal","GARCH",FALSE,500,20,12,22
"ExtremeCausal","GARCH",FALSE,500,20,13,14
"ExtremeCausal","GARCH",FALSE,500,20,14,17
"ExtremeCausal","GARCH",FALSE,500,20,15,24
"ExtremeCausal","GARCH",FALSE,500,20,16,30
"ExtremeCausal","GARCH",FALSE,500,20,17,14
"ExtremeCausal","GARCH",FALSE,500,20,18,17
"ExtremeCausal","GARCH",FALSE,500,20,19,22
"ExtremeCausal","GARCH",FALSE,500,20,20,17
"ExtremeCausal","GARCH",FALSE,500,20,21,24
"ExtremeCausal","GARCH",FALSE,500,20,22,25
"ExtremeCausal","GARCH",FALSE,500,20,23,23
"ExtremeCausal","GARCH",FALSE,500,20,24,15
"ExtremeCausal","GARCH",FALSE,500,20,25,25
"ExtremeCausal","GARCH",FALSE,500,20,26,16
"ExtremeCausal","GARCH",FALSE,500,20,27,20
"ExtremeCausal","GARCH",FALSE,500,20,28,18
"ExtremeCausal","GARCH",FALSE,500,20,29,20
"ExtremeCausal","GARCH",FALSE,500,20,30,28
"ExtremeCausal","GARCH",FALSE,500,20,31,19
"ExtremeCausal","GARCH",FALSE,500,20,32,24
"ExtremeCausal","GARCH",FALSE,500,20,33,22
"ExtremeCausal","GARCH",FALSE,500,20,34,22
"ExtremeCausal","GARCH",FALSE,500,20,35,18
"ExtremeCausal","GARCH",FALSE,500,20,36,16
"ExtremeCausal","GARCH",FALSE,500,20,37,24
"ExtremeCausal","GARCH",FALSE,500,20,38,19
"ExtremeCausal","GARCH",FALSE,500,20,39,23
"ExtremeCausal","GARCH",FALSE,500,20,40,19
"ExtremeCausal","GARCH",FALSE,500,20,41,11
"ExtremeCausal","GARCH",FALSE,500,20,42,17
"ExtremeCausal","GARCH",FALSE,500,20,43,21
"ExtremeCausal","GARCH",FALSE,500,20,44,20
"ExtremeCausal","GARCH",FALSE,500,20,45,22
"ExtremeCausal","GARCH",FALSE,500,20,46,18
"ExtremeCausal","GARCH",FALSE,500,20,47,22
"ExtremeCausal","GARCH",FALSE,500,20,48,27
"ExtremeCausal","GARCH",FALSE,500,20,49,13
"ExtremeCausal","GARCH",FALSE,500,20,50,15
"ExtremeCausal","GARCH",FALSE,500,20,51,18
"ExtremeCausal","GARCH",FALSE,500,20,52,14
"ExtremeCausal","GARCH",FALSE,500,20,53,13
"ExtremeCausal","GARCH",FALSE,500,20,54,27
"ExtremeCausal","GARCH",FALSE,500,20,55,16
"ExtremeCausal","GARCH",FALSE,500,20,56,14
"ExtremeCausal","GARCH",FALSE,500,20,57,21
"ExtremeCausal","GARCH",FALSE,500,20,58,16
"ExtremeCausal","GARCH",FALSE,500,20,59,27
"ExtremeCausal","GARCH",FALSE,500,20,60,18
"ExtremeCausal","GARCH",FALSE,500,20,61,21
"ExtremeCausal","GARCH",FALSE,500,20,62,21
"ExtremeCausal","GARCH",FALSE,500,20,63,28
"ExtremeCausal","GARCH",FALSE,500,20,64,16
"ExtremeCausal","GARCH",FALSE,500,20,65,17
"ExtremeCausal","GARCH",FALSE,500,20,66,20
"ExtremeCausal","GARCH",FALSE,500,20,67,18
"ExtremeCausal","GARCH",FALSE,500,20,68,24
"ExtremeCausal","GARCH",FALSE,500,20,69,25
"ExtremeCausal","GARCH",FALSE,500,20,70,21
"ExtremeCausal","GARCH",FALSE,500,20,71,22
"ExtremeCausal","GARCH",FALSE,500,20,72,16
"ExtremeCausal","GARCH",FALSE,500,20,73,24
"ExtremeCausal","GARCH",FALSE,500,20,74,13
"ExtremeCausal","GARCH",FALSE,500,20,75,17
"ExtremeCausal","GARCH",FALSE,500,20,76,14
"ExtremeCausal","GARCH",FALSE,500,20,77,14
"ExtremeCausal","GARCH",FALSE,500,20,78,20
"ExtremeCausal","GARCH",FALSE,500,20,79,16
"ExtremeCausal","GARCH",FALSE,500,20,80,18
"ExtremeCausal","GARCH",FALSE,500,20,81,21
"ExtremeCausal","GARCH",FALSE,500,20,82,19
"ExtremeCausal","GARCH",FALSE,500,20,83,24
"ExtremeCausal","GARCH",FALSE,500,20,84,19
"ExtremeCausal","GARCH",FALSE,500,20,85,20
"ExtremeCausal","GARCH",FALSE,500,20,86,21
"ExtremeCausal","GARCH",FALSE,500,20,87,24
"ExtremeCausal","GARCH",FALSE,500,20,88,13
"ExtremeCausal","GARCH",FALSE,500,20,89,23
"ExtremeCausal","GARCH",FALSE,500,20,90,21
"ExtremeCausal","GARCH",FALSE,500,20,91,13
"ExtremeCausal","GARCH",FALSE,500,20,92,19
"ExtremeCausal","GARCH",FALSE,500,20,93,22
"ExtremeCausal","GARCH",FALSE,500,20,94,26
