method,structure,heavy_tailed,n,p,replication,distance
PCMCI_Cor,GARCH,False,5000,2,9,0
PCMCI_Cor,GARCH,False,5000,2,10,1
PCMCI_Cor,GARCH,False,5000,2,11,1
PCMCI_Cor,GARCH,False,5000,2,12,2
PCMCI_Cor,GARCH,False,5000,2,13,1
PCMCI_Cor,GARCH,False,5000,2,14,0
PCMCI_Cor,GARCH,False,5000,2,15,0
PCMCI_Cor,GARCH,False,5000,2,16,0
PCMCI_Cor,GARCH,False,5000,2,17,0
PCMCI_Cor,GARCH,False,5000,2,18,1
PCMCI_Cor,GARCH,False,5000,2,19,0
PCMCI_Cor,GARCH,False,5000,2,20,2
PCMCI_Cor,GARCH,False,5000,2,21,1
PCMCI_Cor,GARCH,False,5000,2,22,0
PCMCI_Cor,GARCH,False,5000,2,23,1
PCMCI_Cor,GARCH,False,5000,2,24,2
PCMCI_Cor,GARCH,False,5000,2,25,1
PCMCI_Cor,GARCH,False,5000,2,26,0
PCMCI_Cor,GARCH,False,5000,2,27,1
PCMCI_Cor,GARCH,False,5000,2,28,1
PCMCI_Cor,GARCH,False,5000,2,29,2
PCMCI_Cor,GARCH,False,5000,2,30,2
PCMCI_Cor,GARCH,False,5000,2,31,2
PCMCI_Cor,GARCH,False,5000,2,32,0
PCMCI_Cor,GARCH,False,5000,2,33,1
PCMCI_Cor,GARCH,False,5000,2,34,0
PCMCI_Cor,GARCH,False,5000,2,35,1
PCMCI_Cor,GARCH,False,5000,2,36,1
PCMCI_Cor,GARCH,False,5000,2,37,2
PCMCI_Cor,GARCH,False,5000,2,38,0
PCMCI_Cor,GARCH,False,5000,2,39,0
PCMCI_Cor,GARCH,False,5000,2,40,1
PCMCI_Cor,GARCH,False,5000,2,41,1
PCMCI_Cor,GARCH,False,5000,2,42,1
PCMCI_Cor,GARCH,False,5000,2,43,1
PCMCI_Cor,GARCH,False,5000,2,44,1
PCMCI_Cor,GARCH,False,5000,2,45,2
PCMCI_Cor,GARCH,False,5000,2,46,1
PCMCI_Cor,GARCH,False,5000,2,47,2
PCMCI_Cor,GARCH,False,5000,2,48,0
PCMCI_Cor,GARCH,False,5000,2,49,1
PCMCI_Cor,GARCH,False,5000,2,50,1
PCMCI_Cor,GARCH,False,5000,2,51,1
PCMCI_Cor,GARCH,False,5000,2,52,0
PCMCI_Cor,GARCH,False,5000,2,53,0
